redcap_data_access_group_e,redcap_data_access_group_unlabelled,dag_id_e,place_name,postcode,country,lon,lat,ccg,tds_mean,postcode_start,city,imd_average_postcodes_new,all_people,white,white_scottish,white_other_british,white_irish,white_gypsy_traveller,white_polish,white_other_white,mixed_or_multiple_ethnic_groups,asian_asian_british,asian_asian_british_pakistani,asian_asian_british_indian,asian_asian_british_bangladeshi,asian_asian_british_chinese,asian_asian_british_other_asian,african,african_african_african_scottish_or_african_british,african_other_african,caribbean_or_black,caribbean_or_black_caribbean_caribbean_scottish_or_caribbean_british,caribbean_or_black_black_black_scottish_or_black_british,caribbean_or_black_other_caribbean_or_black,other_ethnic_groups,other_ethnic_group_arab,other_ethnic_group_any_other_ethnic_group,white_english_welsh_scottish_northern_irish_british,african_caribbean,ccg_name,updated_all_age_mid_2018,multiplication_factor,white_perc,white_scottish_perc,white_other_british_perc,white_irish_perc,white_gypsy_traveller_perc,white_polish_perc,white_other_white_perc,mixed_or_multiple_ethnic_groups_perc,asian_asian_british_perc,asian_asian_british_pakistani_perc,asian_asian_british_indian_perc,asian_asian_british_bangladeshi_perc,asian_asian_british_chinese_perc,asian_asian_british_other_asian_perc,african_perc,african_african_african_scottish_or_african_british_perc,african_other_african_perc,caribbean_or_black_perc,caribbean_or_black_caribbean_caribbean_scottish_or_caribbean_british_perc,caribbean_or_black_black_black_scottish_or_black_british_perc,caribbean_or_black_other_caribbean_or_black_perc,other_ethnic_groups_perc,other_ethnic_group_arab_perc,other_ethnic_group_any_other_ethnic_group_perc,white_english_welsh_scottish_northern_irish_british_perc,african_caribbean_perc,mixed_multiple_ethnic_groups_white_and_black_caribbean,mixed_multiple_ethnic_groups_white_and_black_african,mixed_multiple_ethnic_groups_white_and_asian,mixed_multiple_ethnic_groups_other_mixed,black_african_caribbean_black_british_african,black_african_caribbean_black_british_caribbean,black_african_caribbean_black_british_other_black,HBName,HB19,mixed_multiple_ethnic_groups_white_and_black_caribbean_perc,mixed_multiple_ethnic_groups_white_and_black_african_perc,mixed_multiple_ethnic_groups_white_and_asian_perc,mixed_multiple_ethnic_groups_other_mixed_perc,black_african_caribbean_black_british_african_perc,black_african_caribbean_black_british_caribbean_perc,black_african_caribbean_black_british_other_black_perc,white_perc_out,asian_perc_out,black_perc_out,minority_ethnic_out,scotland_average_imd_rank,average_imd_rank,wales_average_imd_rank
Royal Brompton and Harefield NHFT,royal_brompton_and,RT302,Royal Brompton Hospital,SW3 6NP,England,-0.1708405464887619,51.489742279052734,E38000202,3.6833235765625165,SW3,Kensington and Chelsea,16902.72077979619,226099.00000000003,150539.33119711385,NA,NA,5449.6008502576615,144.4892290120967,NA,62394.753021904566,13326.825697179556,24861.370106826085,1453.0902605613696,4101.034712811425,3244.3468017893483,5451.6503428677615,10611.24798879618,NA,NA,NA,NA,NA,NA,NA,NA,11475.109123953609,8039.134763119848,82550.48809593952,17857.22911180707,NHS West London CCG,226099,1.0247463050503312,66.58115745629739,NA,NA,2.4102719827410386,0.063905293261844,NA,27.596209192391193,5.8942435380871006,10.9957895023092,0.6426787648602469,1.8138225789638276,1.4349231096950221,2.41117844080149,4.693186607988615,NA,NA,NA,NA,NA,NA,NA,NA,5.075258680469001,3.555581742121746,36.510770987903314,7.8979690807155585,2636.6722428945022,1898.8549032582637,4179.9401783003,4611.35837272649,8921.441331768183,6006.038093899991,2929.749686138897,NA,NA,1.1661582947710967,0.839833393008489,1.8487212142912175,2.039530636016298,3.945811937146198,2.656375346153671,1.295781797415688,66.58115745629739,10.9957895023092,7.8979690807155585,14.525083960677847,NA,78,NA
The Newcastle upon Tyne Hospitals NHSFT,the_newcastle_upon,RTD02,The Royal Victoria Infirmary,NE1 4LP,England,-1.6188395023345947,54.98021697998047,E38000212,1.6444674032131783,NE1,Newcastle,11562.254756871036,502704,452353.12818100257,NA,NA,2530.310251441014,261.6118953102785,NA,12276.92302312075,6108.114531704383,32277.67564338216,7305.250564644217,6266.128116471791,5163.172365843657,7420.35979858074,6122.764797841758,NA,NA,NA,NA,NA,NA,NA,NA,3025.279957368061,2408.9223320170445,437284.2830111305,6530.879354525793,NHS Newcastle Gateshead CCG,502704,1.046447581241114,89.98399220634859,NA,NA,0.5033399876350723,0.052040941649614585,NA,2.4421773097331134,1.2150519056352014,6.420811380729448,1.4531912546238377,1.2464846343915685,1.0270800243967935,1.476089268949668,1.2179661983675796,NA,NA,NA,NA,NA,NA,NA,NA,0.6018014492361432,0.4791929907096511,86.98643396733078,1.2991500673409786,1299.6878959014637,1170.9748434088067,2231.026243206055,1406.4255491880572,5825.5736847692815,321.259407441022,384.04626231548883,NA,NA,0.25853939811528526,0.23293525482367491,0.44380515038791313,0.279772102308328,1.1588476886536174,0.06390627634572671,0.0763961023416342,89.98399220634859,6.420811380729448,1.2991500673409786,2.2960463455809954,NA,55,NA
Gloucester Royal Hospital,gloucester_royal_h,RTE03,Gloucestershire Royal Hospital,GL1 3NN,England,-2.232058525085449,51.86638259887695,E38000062,-1.2405148320495687,GL1,Gloucester,20023.890195388136,633558,604546.2089871755,NA,NA,3989.2937197646834,775.7844397839808,NA,19694.94888305214,9191.612904198437,13194.703064068717,999.7112753440628,6079.985028074454,1018.8140385671977,2028.076695522828,3068.1160265601757,NA,NA,NA,NA,NA,NA,NA,NA,386.30032295672913,773.6619105369657,580086.1819445747,5465.512811063612,NHS Gloucestershire CCG,633558,1.0612646235074976,95.42081529823244,NA,NA,0.6296651166530425,0.12244884285005962,NA,3.1086260268281896,1.4507926510593248,2.0826353805127105,0.15779317368639695,0.9596572102434906,0.16080832987148733,0.3201090816504295,0.4842675850609061,NA,NA,NA,NA,NA,NA,NA,NA,0.06097315840960561,0.12211382549616068,91.56007531190114,0.8626696862897496,3849.206789461694,979.5472474974204,2497.155659113142,1865.703208126181,2218.04306313067,2454.705074172842,792.7646737601008,NA,NA,0.6075539712957131,0.1546105088243571,0.39414791686209344,0.29448025407716116,0.35009313482438387,0.3874475697841148,0.12512898168125108,95.42081529823244,2.0826353805127105,0.8626696862897496,1.633879634965091,NA,154,NA
Northumbria Healthcare NHS Trust,northumbria_health,RTF86,Northumbria Specialist Emergency Care Hospital,NE23 6NZ,England,-1.5696691274642944,55.07406997680664,E38000130,-1.0911583822434996,NE23,Northumberland,16652.272830046477,320274,315245.3329578392,NA,NA,844.1917868037009,158.0959408659992,NA,3020.037844747934,1714.7328970850683,2693.7116078322174,355.7158669484982,951.6159517511106,298.963477919678,458.072854304049,629.3434569088814,NA,NA,NA,NA,NA,NA,NA,NA,73.98079284114066,203.70053919272976,311223.00738542154,342.54120520966495,NHS Northumberland CCG,320274,1.0134355183717898,98.42988595947195,NA,NA,0.26358423937119496,0.04936271469616617,NA,0.9429544217600971,0.5353955978584176,0.8410647157846772,0.11106610806637388,0.29712557115192323,0.09334615920108344,0.14302530155555834,0.19650157580973834,NA,NA,NA,NA,NA,NA,NA,NA,0.023099219056539295,0.06360195932006026,97.1739845836445,0.10695254850836003,521.9192919614718,233.09016922551166,632.3837634639968,327.33967243408813,195.59305504575542,115.53164909438404,31.416501069525484,NA,NA,0.1629602440290101,0.07277836141101421,0.19745085878466467,0.10220613363372867,0.06107053805359018,0.03607275304719835,0.00980925740757148,98.42988595947195,0.8410647157846772,0.10695254850836003,0.6220967762350171,NA,93,NA
Northumbria Healthcare NHS Trust,northumbria_health,RTFED,Wansbeck General Hospital,NE63 9JJ,England,-1.5465863943099976,55.18431091308594,E38000130,-1.0911583822434996,NE63,Northumberland,16652.272830046477,320274,315245.3329578392,NA,NA,844.1917868037009,158.0959408659992,NA,3020.037844747934,1714.7328970850683,2693.7116078322174,355.7158669484982,951.6159517511106,298.963477919678,458.072854304049,629.3434569088814,NA,NA,NA,NA,NA,NA,NA,NA,73.98079284114066,203.70053919272976,311223.00738542154,342.54120520966495,NHS Northumberland CCG,320274,1.0134355183717898,98.42988595947195,NA,NA,0.26358423937119496,0.04936271469616617,NA,0.9429544217600971,0.5353955978584176,0.8410647157846772,0.11106610806637388,0.29712557115192323,0.09334615920108344,0.14302530155555834,0.19650157580973834,NA,NA,NA,NA,NA,NA,NA,NA,0.023099219056539295,0.06360195932006026,97.1739845836445,0.10695254850836003,521.9192919614718,233.09016922551166,632.3837634639968,327.33967243408813,195.59305504575542,115.53164909438404,31.416501069525484,NA,NA,0.1629602440290101,0.07277836141101421,0.19745085878466467,0.10220613363372867,0.06107053805359018,0.03607275304719835,0.00980925740757148,98.42988595947195,0.8410647157846772,0.10695254850836003,0.6220967762350171,NA,93,NA
Northumbria Healthcare NHS Trust,northumbria_health,RTFFS,North Tyneside General Hospital,NE29 8NH,England,-1.4673244953155518,55.02524185180664,E38000127,0.2366436957366364,NE29,North Tyneside,14507.718213538032,205985,199034.0666879149,NA,NA,611.386696281393,29.748681530470467,NA,2527.6121134854907,1861.8571371656517,3913.490346163615,327.2354968351751,1123.2691819263848,703.7101906863014,891.434629309615,867.8408474061384,NA,NA,NA,NA,NA,NA,NA,NA,181.56953899631975,241.06690205726068,195865.31919661755,752.9493877022525,NHS North Tyneside CCG,205985,1.0258166044989816,96.62551481317324,NA,NA,0.29681127086020487,0.014442159152593862,NA,1.2270855224824577,0.9038799607571676,1.8998909367981236,0.15886375067853248,0.5453160093824234,0.34163176478204793,0.4327667690897954,0.42131264286532444,NA,NA,NA,NA,NA,NA,NA,NA,0.08814697137962461,0.11703128968481233,95.08717586067799,0.36553602820703085,459.56583881554377,394.93939273210793,617.541595908387,389.810309709613,590.8703641914134,93.34931100940733,68.72971250143176,NA,NA,0.22310645863317413,0.19173211288788403,0.29979930378832775,0.18924208544778165,0.2868511610997953,0.045318499409863496,0.03336636769737202,96.62551481317324,1.8998909367981236,0.36553602820703085,1.1090582218216045,NA,91,NA
University Hospitals of Derby and Burton NHFT,university_hospitaj,RTG02,Burton Hospital,DE13 0RB,England,-1.6563690900802612,52.817779541015625,E38000053,-0.7475058894814636,DE13,East Staffordshire,17141.81754300945,128417.99999999999,116803.712717872,NA,NA,610.7288143860561,75.16662330905307,NA,4527.7450734911545,1789.38322710718,8301.735952133195,5854.6447710718,1001.1776632414152,174.34480684183143,353.9095180801248,917.6591928980229,NA,NA,NA,NA,NA,NA,NA,NA,95.00226001560874,307.9743593912591,111590.07220668574,1120.1914834807492,NHS East Staffordshire CCG,128418,1.0439808792924037,90.95587278876171,NA,NA,0.4755788241415192,0.0585327783558793,NA,3.525786940686784,1.3934053069719043,6.464620187304891,4.5590530697190434,0.7796240894901145,0.13576352757544227,0.27559183142559834,0.7145876690946931,NA,NA,NA,NA,NA,NA,NA,NA,0.07397892819979189,0.23982180020811655,86.89597424557753,0.8723009885535901,882.1638430020811,105.44206880853277,506.3307264568158,295.44658883975023,366.4372886316337,549.1339425078044,204.62025234131113,NA,NA,0.686947190426639,0.08210848074921956,0.3942832986472425,0.2300663371488033,0.2853472944849116,0.42761446409989595,0.15933922996878253,90.95587278876171,6.464620187304891,0.8723009885535901,1.7072060353798129,NA,119,NA
Oxford University Hospitals NHSFT,oxford_university,RTH08,John Radcliffe Hospital,OX3 9DU,England,-1.2197920083999634,51.76387405395508,E38000136,-1.0971447800110636,OX3,Oxford,22969.782424142843,672414,610022.9184371253,NA,NA,6532.949143809951,633.0336387140287,NA,41904.09738459232,13783.966295713428,33053.17431991906,8233.63653139988,8489.789446567745,2579.3758711780574,5881.0189785671455,7869.3534922062345,NA,NA,NA,NA,NA,NA,NA,NA,1403.5919982763787,2205.644568720024,560952.8382700089,11944.704380245803,NHS Oxfordshire CCG,672414,1.0498070293764987,90.72132918665068,NA,NA,0.9715664968025579,0.09414343525179855,NA,6.231889488409272,2.0499225619504395,4.9155987709832125,1.2244891586730615,1.262583683053557,0.3835993705035971,0.874612809752198,1.1703137490007993,NA,NA,NA,NA,NA,NA,NA,NA,0.20873925859312548,0.32801883493205436,83.42372976618704,1.7763913868904875,3934.6767461031172,1619.8522463279376,4703.135491606714,3526.3018116756593,7363.346504046762,3209.2600888039565,1372.0977873950837,NA,NA,0.5851568745003997,0.24090102917665868,0.6994404476418864,0.5244242106314948,1.0950614508393286,0.47727443045563545,0.20405550559552355,90.72132918665068,4.9155987709832125,1.7763913868904875,2.5866806554756194,NA,178,NA
Ashford and St Peters Hospital NHSFT,ashford_and_st_pet,RTK01,St Peter's Hospital,KT16 0PZ,England,-0.5270460247993469,51.37783432006836,E38000128,-1.122346406059017,KT16,Runnymede,23914.534108832806,348734,305235.2781632629,NA,NA,4648.289900687912,749.4224101958821,NA,23184.281358417684,8247.804195429022,27502.035438797287,7210.462218486594,9556.435006020722,1156.8753710790802,2856.3284094567043,6721.934433754188,NA,NA,NA,NA,NA,NA,NA,NA,1454.149725192842,1857.4450028017216,276653.2844939614,4437.287474516256,NHS North West Surrey CCG,348734,1.0394208185795868,87.52667596599784,NA,NA,1.3329041334334801,0.2148980054126876,NA,6.64812761543689,2.3650702814836015,7.88625010431942,2.0676109064463444,2.740322138369279,0.33173575592832366,0.819056475553489,1.9275248280219845,NA,NA,NA,NA,NA,NA,NA,NA,0.41697962492697643,0.5326251534985753,79.33074621171477,1.272398869773597,1682.822305280351,1068.5246014998152,3300.161098990188,2196.296189658667,2949.8762831288673,1073.721705592713,413.68948579467553,NA,NA,0.482551831849017,0.3064010396175352,0.9463261680794496,0.6297912419375992,0.8458814692943237,0.30789131704758155,0.11862608343169165,87.52667596599784,7.88625010431942,1.272398869773597,3.3146750599091535,NA,174,NA
Surrey and Sussex Healthcare NHST,surrey_and_sussex,RTP04,East Surrey Hospital,RH1 5RH,England,-0.1619950234889984,51.21919250488281,E38000054,-1.3390071082933352,RH1,Reigate and Banstead,24088.137776571195,186016.00000000003,170556.07304211668,NA,NA,1974.6557671494695,413.3498514748889,NA,7689.806433785434,4211.670895986368,7757.2702696479155,1153.31033688719,2439.4066364243445,533.2855596748567,1171.5148640246853,2459.752872636839,NA,NA,NA,NA,NA,NA,NA,NA,270.9261979874272,627.5207589748314,160478.26098970688,2592.5388352868035,NHS East Surrey CCG,186016,1.0708545374997123,91.68892624404172,NA,NA,1.0615515693002049,0.22221198793377386,NA,4.133948925783498,2.264144426278582,4.170216685472171,0.6200059870587421,1.3113961360443962,0.28668800515808135,0.6297925253874318,1.32233403182352,NA,NA,NA,NA,NA,NA,NA,NA,0.14564671747990882,0.3373477329771801,86.27121376102424,1.3937181937504317,1082.6339374122092,512.9393234623622,1568.8018974370784,1047.2957376747186,1497.0546434245978,810.6368848872822,284.84730697492347,NA,NA,0.5820111911944182,0.2757501093789578,0.8433693324429501,0.5630137932622561,0.8047988578534091,0.43578879498929235,0.1531305409077302,91.68892624404172,4.170216685472171,1.3937181937504317,2.7471388767356713,NA,170,NA
Gloucestershire Health and Care NHS Foundation Trust,gloucestershire_he,RTQ01,Charlton Lane Hospital,GL53 9DZ,England,-2.0736736,51.8810587,E38000062,-1.2405148320495687,GL53,Tewkesbury,20023.890195388136,633558,604546.2089871755,NA,NA,3989.2937197646834,775.7844397839808,NA,19694.94888305214,9191.612904198437,13194.703064068717,999.7112753440628,6079.985028074454,1018.8140385671977,2028.076695522828,3068.1160265601757,NA,NA,NA,NA,NA,NA,NA,NA,386.30032295672913,773.6619105369657,580086.1819445747,5465.512811063612,NHS Gloucestershire CCG,633558,1.0612646235074976,95.42081529823244,NA,NA,0.6296651166530425,0.12244884285005962,NA,3.1086260268281896,1.4507926510593248,2.0826353805127105,0.15779317368639695,0.9596572102434906,0.16080832987148733,0.3201090816504295,0.4842675850609061,NA,NA,NA,NA,NA,NA,NA,NA,0.06097315840960561,0.12211382549616068,91.56007531190114,0.8626696862897496,3849.206789461694,979.5472474974204,2497.155659113142,1865.703208126181,2218.04306313067,2454.705074172842,792.7646737601008,NA,NA,0.6075539712957131,0.1546105088243571,0.39414791686209344,0.29448025407716116,0.35009313482438387,0.3874475697841148,0.12512898168125108,95.42081529823244,2.0826353805127105,0.8626696862897496,1.633879634965091,NA,154,NA
South Tees Hospital NHS Foundation Trust,south_tees_hospita,RTRAT,The James Cook University Hospital,TS4 3BW,England,-1.2147899866104126,54.5517578125,E38000162,1.5977367186306726,TS4,Middlesbrough,9324.290838169536,277263,258685.83478867935,NA,NA,1002.2811845505485,172.28291342122674,NA,3106.15958609447,3258.1739214661407,11793.272138134209,7201.425781007277,1589.0565190851971,342.53896903749785,1073.2212077239947,1587.0296612802415,NA,NA,NA,NA,NA,NA,NA,NA,1000.2543267455928,647.581068683317,254405.1111046131,1877.8837562913714,NHS South Tees CCG,277263,1.0134289024778043,93.2998037201788,NA,NA,0.3614911418222224,0.062137001122121144,NA,1.1202935790547133,1.1751203447507026,4.2534604826948454,2.5973266469046634,0.5731224574087409,0.12354297870162909,0.387076965813684,0.5723914338661276,NA,NA,NA,NA,NA,NA,NA,NA,0.3607601182796092,0.23356202186491418,91.75588199817975,0.6772933122311203,850.2668491788778,566.5067564850926,1192.8058182163757,648.5944975857947,1570.8147988405965,127.69204171220333,179.37691573857134,NA,NA,0.30666437612623315,0.20432108016038658,0.4302073548278622,0.2339275336362207,0.5665432455252221,0.04605448318463096,0.0646955835212673,93.2998037201788,4.2534604826948454,0.6772933122311203,1.769442484895226,NA,26,NA
University Hospitals Of Morecambe Bay,university_hospital,RTX02,Royal Lancaster Infirmary,LA1 4RP,England,-2.7992172241210938,54.04273223876953,E38000228,-1.1585224555982556,LA1,Lancaster,16389.042569391568,330572,317241.0069727014,NA,NA,1928.184053845811,724.1215224049771,NA,9855.630720639832,3119.6165587330697,8123.212078374438,888.3118676014544,2637.570545271617,667.2864029138888,2643.885558548405,1286.1577040390725,NA,NA,NA,NA,NA,NA,NA,NA,357.8507523512968,353.6407435001051,304733.0706758108,1376.6728943396947,NHS Morecambe Bay CCG,330572,2.1050044255958635,95.96729516495692,NA,NA,0.5832871670455486,0.21905107583369948,NA,2.981387026317968,0.9437025999579728,2.4573200629135066,0.26871963372622437,0.7978808081965857,0.20185811348628702,0.7997911373462981,0.3890703701581115,NA,NA,NA,NA,NA,NA,NA,NA,0.10825198515037476,0.10697843238389976,92.1835698957597,0.41645175463732403,846.2117790895371,421.0008851191727,1115.6523455658078,736.7515489585522,1016.7171375628021,248.3905222203119,111.56523455658076,NA,NA,0.25598410606147437,0.1273552766474997,0.33749148311587424,0.22287173413312447,0.30756299310371177,0.07513961322202484,0.033749148311587415,95.96729516495692,2.4573200629135066,0.41645175463732403,1.1589330174922474,NA,99,NA
University Hospitals Of Morecambe Bay,university_hospital,RTXBU,Furness General Hospital,LA14 4LF,England,-3.2078845500946045,54.13640213012695,E38000228,-1.1585224555982556,LA14,Barrow-in-Furness,16389.042569391568,330572,317241.0069727014,NA,NA,1928.184053845811,724.1215224049771,NA,9855.630720639832,3119.6165587330697,8123.212078374438,888.3118676014544,2637.570545271617,667.2864029138888,2643.885558548405,1286.1577040390725,NA,NA,NA,NA,NA,NA,NA,NA,357.8507523512968,353.6407435001051,304733.0706758108,1376.6728943396947,NHS Morecambe Bay CCG,330572,2.1050044255958635,95.96729516495692,NA,NA,0.5832871670455486,0.21905107583369948,NA,2.981387026317968,0.9437025999579728,2.4573200629135066,0.26871963372622437,0.7978808081965857,0.20185811348628702,0.7997911373462981,0.3890703701581115,NA,NA,NA,NA,NA,NA,NA,NA,0.10825198515037476,0.10697843238389976,92.1835698957597,0.41645175463732403,846.2117790895371,421.0008851191727,1115.6523455658078,736.7515489585522,1016.7171375628021,248.3905222203119,111.56523455658076,NA,NA,0.25598410606147437,0.1273552766474997,0.33749148311587424,0.22287173413312447,0.30756299310371177,0.07513961322202484,0.033749148311587415,95.96729516495692,2.4573200629135066,0.41645175463732403,1.1589330174922474,NA,99,NA
University Hospitals Of Morecambe Bay,university_hospital,RTXBW,Westmorland General Hospital,LA9 7RG,England,-2.732536792755127,54.30670928955078,E38000228,-1.1585224555982556,LA9,South Lakeland,16389.042569391568,330572,317241.0069727014,NA,NA,1928.184053845811,724.1215224049771,NA,9855.630720639832,3119.6165587330697,8123.212078374438,888.3118676014544,2637.570545271617,667.2864029138888,2643.885558548405,1286.1577040390725,NA,NA,NA,NA,NA,NA,NA,NA,357.8507523512968,353.6407435001051,304733.0706758108,1376.6728943396947,NHS Morecambe Bay CCG,330572,2.1050044255958635,95.96729516495692,NA,NA,0.5832871670455486,0.21905107583369948,NA,2.981387026317968,0.9437025999579728,2.4573200629135066,0.26871963372622437,0.7978808081965857,0.20185811348628702,0.7997911373462981,0.3890703701581115,NA,NA,NA,NA,NA,NA,NA,NA,0.10825198515037476,0.10697843238389976,92.1835698957597,0.41645175463732403,846.2117790895371,421.0008851191727,1115.6523455658078,736.7515489585522,1016.7171375628021,248.3905222203119,111.56523455658076,NA,NA,0.25598410606147437,0.1273552766474997,0.33749148311587424,0.22287173413312447,0.30756299310371177,0.07513961322202484,0.033749148311587415,95.96729516495692,2.4573200629135066,0.41645175463732403,1.1589330174922474,NA,99,NA
Southmead Hospital,southmead_hospital,RVJ01,Southmead Hospital,BS10 5NB,England,-2.5910003185272217,51.49481201171875,E38000222,-0.29553926527199337,BS10,Bristol,17490.317487720662,959967.9999999999,866153.875709376,NA,NA,6646.756220854171,865.8938926795639,NA,36153.75579447316,22708.76563704792,34948.37992898126,8242.106631064038,10810.781938008005,2837.2528170803084,6249.261505852387,6808.977036976522,NA,NA,NA,NA,NA,NA,NA,NA,1896.1572215625688,3552.7433040835213,822487.469801369,30708.078198948704,"NHS Bristol, North Somerset and South Gloucestershire CCG",959968,1.0743100405453647,90.22736963204774,NA,NA,0.6923935194562915,0.09020028716369338,NA,3.766141766649843,2.3655752730349264,3.640577595188721,0.8585813934489523,1.1261606572310752,0.2955570203465437,0.6509864397409484,0.7092920844212018,NA,NA,NA,NA,NA,NA,NA,NA,0.19752296134481245,0.3700897638341613,85.6786340587779,3.1988647745496426,10298.336048667867,2347.367438591622,5496.170167430086,4566.891982358346,14454.841595537882,8481.677770105654,7771.558833305168,NA,NA,1.0727790977061598,0.24452559237303975,0.5725368103343118,0.4757337726214151,1.5057628582971394,0.883537552304416,0.8095643639480867,90.22736963204774,3.640577595188721,3.1988647745496426,2.9331879982139,NA,118,NA
Epsom & St Helier NHSFT,epsom__st_helier_n,RVR05,St Helier Hospital,SM5 1AA,England,-0.18362735211849213,51.380313873291016,E38000179,0.7854452208359743,SM5,Sutton,20158.11244099798,204525,160750.45872645229,NA,NA,3462.423479852324,207.59482187371808,NA,12028.667839449685,7673.4790634565015,23701.30518128175,2791.236076488593,6942.056893124231,1272.4594522104067,2409.3906787415985,10286.162080716922,NA,NA,NA,NA,NA,NA,NA,NA,1049.8059385945537,1540.2890410526647,145051.77258527657,9809.662049162222,NHS Sutton CCG,204525,1.0756208387239279,78.59697285243969,NA,NA,1.692909658893692,0.10150095190011885,NA,5.881270181860254,3.7518538386292635,11.588463601653466,1.3647407781389038,3.3942339044734045,0.6221535030976196,1.1780421360428304,5.029293279900707,NA,NA,NA,NA,NA,NA,NA,NA,0.5132897878472332,0.7531055083988093,70.92129205978563,4.796314411031523,2471.776687387586,901.3702628506516,2458.869237322899,1841.4628758953645,5884.7216086586095,2949.3523397810104,975.5881007226026,NA,NA,1.2085450127796535,0.4407139776803088,1.2022340727651384,0.9003607754041631,2.8772627349510373,1.4420497933167145,0.47700188276377103,78.59697285243969,11.588463601653466,4.796314411031523,5.018249134875306,NA,161,NA
East Kent Hospitals NHSFT,east_kent_hospital,RVV01,William Harvey Hospital (Ashford),TN24 0LZ,England,0.9162230491638184,51.14148712158203,E38000002,-0.39039041968852745,TN24,Ashford,15518.462574326688,129281,121131.06683848215,NA,NA,825.2958136932416,581.9815100545967,NA,4096.88678829394,1843.489453694598,4374.177413611856,176.4576706568551,1049.9779409271255,202.76191969887077,472.38047237953134,2472.599409949473,NA,NA,NA,NA,NA,NA,NA,NA,95.3529027773068,329.8991234019465,115626.90272644037,1507.0142680321476,NHS Ashford CCG,129281,1.0960103767506528,93.69595442368342,NA,NA,0.6383736308454,0.45016785920173635,NA,3.1689782630811494,1.4259554410119029,3.383465020855234,0.13649157312896334,0.8121672488046392,0.15683814303638646,0.3653904845874733,1.9125775712977724,NA,NA,NA,NA,NA,NA,NA,NA,0.07375631591440876,0.25517989758893145,89.43843467055513,1.1656889009461153,596.2296449523551,257.5624385364034,555.677261012581,434.0201091932585,1039.017837159619,358.3953931974635,109.60103767506529,NA,NA,0.4611889179015904,0.19922683034351796,0.4298212892943132,0.3357184034724813,0.8036895113432128,0.27722201498863985,0.08477737461426295,93.69595442368342,3.383465020855234,1.1656889009461153,1.754891654515243,NA,109,NA
East Kent Hospitals NHSFT,east_kent_hospital,RVV09,Queen Elizabeth The Queen Mother Hospital,CT9 4AN,England,1.3893986940383911,51.3780517578125,E38000184,0.8362759957351174,CT9,Kent,10709.07911576498,141819,135486.15269849316,NA,NA,1084.3627054983383,197.63725723995054,NA,5955.539810412413,2310.347830623165,2646.4368563039366,194.46660605428286,779.9801916742433,188.12530368294756,475.59767785014833,1008.2670770423144,NA,NA,NA,NA,NA,NA,NA,NA,124.71227996959445,289.5861416243125,128248.61292534244,961.7641929858555,NHS Thanet CCG,141819,1.0568837285558852,95.53455651111146,NA,NA,0.7646103170226404,0.13935880047098806,NA,4.1993948698075805,1.6290820204790366,1.866066504702428,0.13712309778963527,0.5499828596127764,0.13265169242692978,0.33535540220291243,0.7109534526701743,NA,NA,NA,NA,NA,NA,NA,NA,0.0879376387998748,0.20419417823021777,90.43119252381024,0.6781631466770006,760.95628456023735,347.71474669488623,632.0164696764193,569.6603296916221,618.2769812051928,252.59521112485655,90.89200065580613,NA,NA,0.5365686435246599,0.24518206072168483,0.44565006781631467,0.4016812484163773,0.4359620228637861,0.17811098028110234,0.06409014353211215,95.53455651111146,1.866066504702428,0.6781631466770006,1.9212138375091292,NA,28,NA
East Kent Hospitals NHSFT,east_kent_hospital,RVVKC,Kent And Canterbury Hospital,CT1 3NG,England,1.0870975255966187,51.26658630371094,E38000029,-0.6330512901976478,CT1,Kent,18176.514700588024,213598,201088.60660194175,NA,NA,1612.6904854368931,554.8,NA,8678.580194174758,3266.3176699029123,5957.366990291262,347.9619417475728,1692.4093203883494,305.9479611650485,1639.6225242718447,1971.4252427184465,NA,NA,NA,NA,NA,NA,NA,NA,474.0038834951456,600.0458252427184,190242.53592233008,2211.6590291262137,NHS Canterbury and Coastal CCG,213598,1.0772815533980582,94.14348758038078,NA,NA,0.7550119783129492,0.2597402597402597,NA,4.06304375236414,1.5291892573445969,2.789055604589585,0.16290505610893957,0.7923338797125205,0.1432354053713277,0.7676207287857774,0.92296053461102,NA,NA,NA,NA,NA,NA,NA,NA,0.2219140083217753,0.28092296053461097,89.06569158996342,1.0354305888286472,862.9025242718446,396.4396116504854,1172.0823300970874,834.8932038834951,1516.8124271844658,504.1677669902912,190.6788349514563,NA,NA,0.40398436514941366,0.18560080696003026,0.5487328205774807,0.39087126465767236,0.7101248266296809,0.23603580885134282,0.08926995334762325,94.14348758038078,2.789055604589585,1.0354305888286472,2.0320262262009834,NA,123,NA
